Molecule ChEMBL ID,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Assay ChEMBL ID,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,IC50_nM,pIC50,Smiles
CHEMBL4108627,IC50,'=',2.1,nM,8.68,CHEMBL3887118,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886172,2.1,8.68,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1Nc1cccc(C#N)c1F
CHEMBL3403457,IC50,'=',300.0,nM,6.52,CHEMBL3407004,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3400143,300.0,6.52,Cc1cc(Nc2ncc(-c3nc4ccncc4s3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)cc(C)n1
CHEMBL3937694,IC50,'=',2047.0,nM,5.69,CHEMBL3887963,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886519,2047.0,5.69,O=C(Nc1cc(Cl)ccc1-c1cccc(O)c1)c1cnn2cccnc12
CHEMBL4114108,IC50,'=',3.1,nM,8.51,CHEMBL3887118,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886172,3.1,8.51,COC(C)(C)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)c(N)nc32)cc1NC(C)C
CHEMBL3948538,IC50,'=',2.6,nM,8.59,CHEMBL3887118,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886172,2.6,8.59,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL3923198,IC50,'=',3.5,nM,8.46,CHEMBL3887118,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886172,3.5,8.46,COC1CCC(O)(CCNC(=O)c2cnc(-n3ncc4cc(C#N)cnc43)cc2NC(C)C)CC1
CHEMBL3601083,IC50,'=',852.0,nM,6.07,CHEMBL3603417,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3600286,852.0,6.07,Cc1cc(Nc2ncc(-c3cscn3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)cc(C)n1
CHEMBL4110171,IC50,'=',3.3,nM,8.48,CHEMBL3887118,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886172,3.3,8.48,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1Nc1cnn(C2CCOCC2)c1
CHEMBL3981034,IC50,'=',5.2,nM,8.28,CHEMBL3887118,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886172,5.2,8.28,C[C@@H](CF)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL5083561,IC50,'=',320.0,nM,6.5,CHEMBL5029479,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5029152,320.0,6.5,COc1cc(N2CCC(OCC(=O)N[C@H](C(=O)N3C[C@@H](O)C[C@H]3C(=O)N[C@@H](C)c3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)ccc1NC(=O)c1cccc(-c2ccn[nH]2)n1
CHEMBL4113418,IC50,'=',34.0,nM,7.47,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,34.0,7.47,O=c1[nH]c(N2CC3CC3C2)nc(N[C@@H]2CCCNC2)c1-c1ccc2ccccc2n1
CHEMBL4568087,IC50,'=',23.0,nM,7.64,CHEMBL4479732,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4477252,23.0,7.64,Cn1cc(-c2cnc3c(-c4csc(C(=O)N[C@@H]5CCCC[C@@H]5N)c4)cnn3c2)cn1
CHEMBL4107847,IC50,'=',260.0,nM,6.58,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,260.0,6.58,O=c1[nH]c(C2CCN(c3ncccn3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1
CHEMBL5201935,IC50,'=',6.0,nM,8.22,CHEMBL5105899,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5104140,6.0,8.22,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cccc(C(=O)N4CCOCC4)c3)nc3ccsc23)[C@H]2C=C[C@@H]1C2
CHEMBL3353206,IC50,'=',32.0,nM,7.5,CHEMBL3380177,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3351266,32.0,7.5,Cn1cc(-c2cccc(C(=O)Nc3cn(C)nc3C(N)=O)n2)cn1
CHEMBL4088438,IC50,'=',120.0,nM,6.92,CHEMBL4026983,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4024763,120.0,6.92,CS(=O)(=O)N1CCN([C@H]2CC[C@H](Nc3ncnc4[nH]cc(C5CCOCC5)c34)CC2)CC1
CHEMBL4107578,IC50,'=',4.5,nM,8.35,CHEMBL3887118,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886172,4.5,8.35,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(Cl)cnc32)cc1NC1CCOCC1
CHEMBL5209502,IC50,'=',1.0,nM,9.0,CHEMBL5122777,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5120828,1.0,9.0,CN1CC[C@H](n2cc(Nc3nc(NC4(C)CC4)c4c(=O)n(C)ccc4n3)cn2)[C@@H](F)C1
CHEMBL3634510,IC50,'=',0.2,nM,9.7,CHEMBL3637446,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3632465,0.2,9.7,Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCCNC4)nc23)c(C(F)F)n1
CHEMBL4471452,IC50,'=',38.0,nM,7.42,CHEMBL4323523,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4321825,38.0,7.42,COC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnc4ccc(C)cc34)CC2)CC1
CHEMBL3586506,IC50,'=',20.0,nM,7.7,CHEMBL3588639,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3585289,20.0,7.7,CS(=O)(=O)N1CCC(c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C4CC4)cn3)n2)CC1
CHEMBL4107224,IC50,'=',4.1,nM,8.39,CHEMBL3887118,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886172,4.1,8.39,CC(Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O)C(F)(F)F
CHEMBL3890249,IC50,'=',3.1,nM,8.51,CHEMBL3887118,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886172,3.1,8.51,CC(C)(O)CCNC(=O)c1cnc(-n2ccc3cc(Cl)cnc32)cc1NC1CCOCC1
CHEMBL4110814,IC50,'=',1.9,nM,8.72,CHEMBL3887118,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886172,1.9,8.72,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1Nc1ccc2ncoc2c1
CHEMBL3973052,IC50,'=',8.4,nM,8.08,CHEMBL3887118,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886172,8.4,8.08,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)Nc1ccc(N2CCOCC2)cn1
CHEMBL3950656,IC50,'=',2.0,nM,8.7,CHEMBL3887963,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886519,2.0,8.7,NCC1CCN(c2cc3ncccc3cc2NC(=O)c2cnn3cccnc23)CC1
CHEMBL5173098,IC50,'=',9.0,nM,8.05,CHEMBL5105899,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5104140,9.0,8.05,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cc(F)cc(N4CCOCC4)c3)nc3ccn(C(F)F)c23)[C@H]2C=C[C@@H]1C2
CHEMBL4278882,IC50,'=',21.88,nM,7.66,CHEMBL4266468,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4265877,21.88,7.66,CC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnn4ccc(C(C)C)c34)CC2)CC1
CHEMBL4107607,IC50,'=',11.8,nM,7.93,CHEMBL3887118,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886172,11.8,7.93,CC(F)(CO)CNc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4104802,IC50,'=',3.0,nM,8.52,CHEMBL4026982,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4024763,3.0,8.52,CN(C)C(=O)N1CCN([C@H]2CC[C@H](Nc3ncnc4[nH]cc(C5CCOCC5)c34)CC2)CC1
CHEMBL4570872,IC50,'=',1605.0,nM,5.79,CHEMBL4427852,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4425185,1605.0,5.79,Cn1cc(NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)n2)c(C(=O)NCc2ncc[nH]2)n1
CHEMBL4112539,IC50,'=',7.4,nM,8.13,CHEMBL3887118,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886172,7.4,8.13,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2cnc3cc(C#N)cnc32)cc1NC1CCOCC1
CHEMBL4111756,IC50,'=',1400.0,nM,5.85,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,1400.0,5.85,CCN1CCC(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1
CHEMBL4111578,IC50,'=',2.6,nM,8.59,CHEMBL3887118,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886172,2.6,8.59,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1Nc1ccc(C#N)cc1
CHEMBL4467839,IC50,'=',1100.0,nM,5.96,CHEMBL4427852,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4425185,1100.0,5.96,Cn1cc(NC(=O)c2cncc(-c3ccnc(NCC4CC4)c3)c2)c(C(N)=O)n1
CHEMBL4115525,IC50,'=',17.4,nM,7.76,CHEMBL3887118,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886172,17.4,7.76,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1NCC1CCOCC1
CHEMBL3907051,IC50,'=',69.0,nM,7.16,CHEMBL3887963,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886519,69.0,7.16,NC(=O)C1CCN(c2ccc(Cl)cc2NC(=O)c2cnn3cccnc23)CC1
CHEMBL4526990,IC50,'=',1449.0,nM,5.84,CHEMBL4427852,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4425185,1449.0,5.84,Cn1cc(NC(=O)c2ccnc(-c3ccnc(NCC4CC4)c3)c2)c(C(N)=O)n1
CHEMBL4106733,IC50,'=',250.0,nM,6.6,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,250.0,6.6,O=C(O)C1CN(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CCO1
CHEMBL3914855,IC50,'=',3.9,nM,8.41,CHEMBL3887118,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886172,3.9,8.41,CC(C)Nc1cc(-n2ccc3cc(C#N)cnc32)ncc1C(=O)NC1CCC(C(C)(O)C2CC2)CC1
CHEMBL377654,IC50,'=',30000.0,nM,4.52,CHEMBL870864,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1147720,30000.0,4.52,CCCCn1c(NC(=O)c2cccc(Cl)c2)nc2ccccc21
CHEMBL5170085,IC50,'=',10.0,nM,8.0,CHEMBL5105899,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5104140,10.0,8.0,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3ccnc(N4CCOCC4)c3)nc3ccsc23)[C@H]2C=C[C@@H]1C2
CHEMBL4643871,IC50,'=',2.4,nM,8.62,CHEMBL4625630,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4622963,2.4,8.62,CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL5283224,IC50,'=',16.0,nM,7.8,CHEMBL5260512,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5257151,16.0,7.8,Cc1cc(-c2nc(C(=O)Nc3cn(C)nc3C(N)=O)co2)ccn1.Cl
CHEMBL5186874,IC50,'=',2.0,nM,8.7,CHEMBL5122777,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5120828,2.0,8.7,CN1CCC(n2cc(Nc3nc(NC4(C)CC4)c4c(=O)n(CC(F)F)ccc4n3)cn2)CC1
CHEMBL4115121,IC50,'=',1.8,nM,8.74,CHEMBL3887118,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886172,1.8,8.74,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1NCCC(F)(F)F
CHEMBL3622526,IC50,'=',450.0,nM,6.35,CHEMBL3625600,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3621203,450.0,6.35,O=C1CC[C@@H](Nc2nc(N3CCOCC3)[nH]c(=O)c2-c2nc3ccccc3s2)CN1
CHEMBL3979646,IC50,'=',7.8,nM,8.11,CHEMBL3887118,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886172,7.8,8.11,CCCCNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC1COC1
CHEMBL4112444,IC50,'=',3.3,nM,8.48,CHEMBL3887118,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886172,3.3,8.48,CNC(=O)[C@H]1CC[C@H](NC(=O)c2cnc(-n3ncc4cc(C#N)c(N)nc43)cc2N[C@@H]2CCCC[C@H]2F)CC1
CHEMBL3962798,IC50,'=',7.1,nM,8.15,CHEMBL3887118,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886172,7.1,8.15,CC(=O)N[C@H]1CC[C@H](NC(=O)c2cnc(-n3ccc4cc(C#N)cnc43)cc2NC2CCOCC2)CC1
CHEMBL4075333,IC50,'=',270.0,nM,6.57,CHEMBL4026982,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4024763,270.0,6.57,CN(C)[C@H]1CC[C@H](Nc2ncnc3[nH]cc(C4CCCO4)c23)CC1
CHEMBL3918335,IC50,'=',3045.0,nM,5.52,CHEMBL3887963,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886519,3045.0,5.52,O=C(Nc1cc(Cl)ccc1OC1CCC(O)CC1)c1cnn2cc(CCO)cnc12
CHEMBL210822,IC50,'=',2000.0,nM,5.7,CHEMBL870864,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1147720,2000.0,5.7,CCn1c(NC(=O)c2cccc([N+](=O)[O-])c2)nc2ccccc21
CHEMBL4111167,IC50,'=',26.4,nM,7.58,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,26.4,7.58,O=c1[nH]c(N2CCc3cnccc3C2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1
CHEMBL5173450,IC50,'=',5.0,nM,8.3,CHEMBL5122777,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5120828,5.0,8.3,COC(=O)N1CCN([C@H]2CC[C@H](Nc3nc(Nc4cnn(C)c4)nc4ccn(C)c(=O)c34)CC2)CC1
CHEMBL4111716,IC50,'=',158.0,nM,6.8,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,158.0,6.8,CN(C)[C@H]1CCN(c2nc(N[C@@H]3CCCNC3)c(-c3ccc4ccccc4n3)c(=O)[nH]2)C1
CHEMBL3923081,IC50,'=',17.2,nM,7.76,CHEMBL3887118,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886172,17.2,7.76,CC(C)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NCc1nn[nH]n1
CHEMBL3622512,IC50,'=',18.0,nM,7.75,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,18.0,7.75,O=c1[nH]c(N2CCCC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1
CHEMBL403662,IC50,'=',160.0,nM,6.8,CHEMBL936449,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1143094,160.0,6.8,COc1cc(N2CCOCC2)ccc1NC(=O)c1csc(-c2cccnc2)n1
CHEMBL3622528,IC50,'=',454.0,nM,6.34,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,454.0,6.34,O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCC[C@@H](O)C2)c1-c1nc2ccccc2s1
CHEMBL5282374,IC50,'=',24.0,nM,7.62,CHEMBL5260512,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5257151,24.0,7.62,Cc1cc(-n2ccc(C(=O)Nc3cn(C4CCOCC4)nc3C(N)=O)n2)ccn1
CHEMBL5169945,IC50,'=',2.0,nM,8.7,CHEMBL5105899,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5104140,2.0,8.7,NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cc(F)cc(C(=O)N4CCCC4)c3)nc3ccsc23)[C@H]2C=C[C@@H]1C2
CHEMBL4091434,IC50,'=',0.5,nM,9.3,CHEMBL4015944,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4014327,0.5,9.3,CC[C@@H]1CC(=O)N[C@@H]1COc1nccc2cc(C(N)=O)c(OC)cc12
CHEMBL4782801,IC50,'=',8.6,nM,8.07,CHEMBL4678083,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4673322,8.6,8.07,CC(C)(O)CCn1cc2cc(NC(=O)c3cccc(C(F)(F)F)n3)c(C(C)(C)O)cc2n1
CHEMBL4110095,IC50,'=',4.3,nM,8.37,CHEMBL3887118,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886172,4.3,8.37,CC(C)Nc1cc(-n2ccc3cc(CNC(=O)CC4CCCC4)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4112779,IC50,'=',196.0,nM,6.71,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,196.0,6.71,O=C1CNC2(CCN(c3nc(N[C@@H]4C[C@H](CO)[C@@H](O)[C@H]4O)c(-c4nc5ccccc5s4)c(=O)[nH]3)CC2)O1
CHEMBL3982860,IC50,'=',230.0,nM,6.64,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,230.0,6.64,NC1CCCCC1Nc1nc(N2CCOCC2)[nH]c(=O)c1-c1nc2ccccc2s1
CHEMBL3921461,IC50,'=',7915.0,nM,5.1,CHEMBL3887963,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886519,7915.0,5.1,COc1cc(C(=O)Nc2ccccc2)c(Cl)cc1NC(=O)c1cnn2cccnc12
CHEMBL3361252,IC50,'=',140.0,nM,6.85,CHEMBL4026982,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4024763,140.0,6.85,CN(C)[C@H]1CC[C@H](Nc2ncnc3sc4c(c23)CCC4)CC1
CHEMBL4107911,IC50,'=',1.2,nM,8.92,CHEMBL3887118,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886172,1.2,8.92,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1NC12CCC(O)(CC1)C2
CHEMBL3622527,IC50,'=',121.0,nM,6.92,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,121.0,6.92,O=c1[nH]c(N2CCOCC2)nc(NC2CCNCC2)c1-c1nc2ccccc2s1
CHEMBL4644871,IC50,'=',12.0,nM,7.92,CHEMBL4625630,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4622963,12.0,7.92,CCCNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC(C)C
CHEMBL5193438,IC50,'=',5.0,nM,8.3,CHEMBL5122777,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5120828,5.0,8.3,C[C@H](CF)n1ccc2nc(Nc3cnn(C4CCN(C)CC4)c3)nc(NC3(C)CC3)c2c1=O
CHEMBL3937613,IC50,'=',124.0,nM,6.91,CHEMBL3887963,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886519,124.0,6.91,O=C(Nc1cc2ccccc2cc1OC1CCC(O)CC1)c1cnn2cccnc12
CHEMBL4649636,IC50,'=',8.7,nM,8.06,CHEMBL4625630,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4622963,8.7,8.06,CC(C)Nc1cc(Nc2ccc3nonc3c2)ncc1C(=O)NC[C@@H](F)C(C)(C)O
CHEMBL4112374,IC50,'=',2.2,nM,8.66,CHEMBL3887118,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886172,2.2,8.66,CC(C)(C)Cn1cc(Nc2cc(-n3ncc4cc(C#N)cnc43)ncc2C(=O)NC[C@@H](F)C(C)(C)O)cn1
CHEMBL3634383,IC50,'=',0.2,nM,9.7,CHEMBL3637446,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3632465,0.2,9.7,Cn1cc(NC(=O)c2csc3ncc(N[C@@H]4CCCC[C@@H]4N)nc23)c(C(F)F)n1
CHEMBL4108617,IC50,'=',2.8,nM,8.55,CHEMBL3887118,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886172,2.8,8.55,COC[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1NC(C)C
CHEMBL3916413,IC50,'=',5.3,nM,8.28,CHEMBL3887118,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886172,5.3,8.28,CC(O)CCNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC(C)C
CHEMBL4113624,IC50,'=',3.2,nM,8.49,CHEMBL3887118,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886172,3.2,8.49,COCCn1cc(Nc2cc(-n3ncc4cc(C#N)cnc43)ncc2C(=O)NC[C@@H](F)C(C)(C)O)cn1
CHEMBL3586493,IC50,'=',80.0,nM,7.1,CHEMBL3588639,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3585289,80.0,7.1,Cc1ccc(-n2nc(C3CCNCC3)cc2NC(=O)c2cnn3cccnc23)cc1
CHEMBL4109312,IC50,'=',1.8,nM,8.74,CHEMBL3887118,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886172,1.8,8.74,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ccc3cc(C#N)cnc32)cc1Nc1ccc(C(N)=O)cc1
CHEMBL3891037,IC50,'=',10.3,nM,7.99,CHEMBL3887118,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886172,10.3,7.99,CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1N[C@H]1CCN(c2ncc(F)cn2)C1
